w	10.0.0.165	17.6608910561
ww	10.0.0.40	17.8166699409
w	10.0.0.165	18.2204079628
w	10.0.0.40	19.4293980598
w	10.0.0.165	19.8753180504
d	10.0.0.40	20.4735860825
w	10.0.0.165	20.9979951382
w	10.0.0.40	21.5390069485
wa	10.0.0.40	21.6998801231
w	10.0.0.165	22.4184081554
w	10.0.0.40	22.8337500095
w	10.0.0.165	23.2214789391
a	10.0.0.165	24.112375021
aa	10.0.0.40	24.2013790607
w	10.0.0.165	25.1800429821
ww	10.0.0.40	25.2758080959
d	10.0.0.40	26.1944570541
d	10.0.0.165	26.5942909718
w	10.0.0.165	27.3579039574
w	10.0.0.40	27.9403059483
wa	10.0.0.40	28.0363521576
aa	10.0.0.165	28.1653511524
a	10.0.0.40	29.4384870529
aa	10.0.0.165	29.5339031219
a	10.0.0.40	29.8991179466
d	10.0.0.165	31.2624399662
w	10.0.0.40	33.8751180172
w	10.0.0.40	34.1437389851
w	10.0.0.165	34.7750959396
d	10.0.0.40	35.3297920227
w	10.0.0.165	36.4530379772
a	10.0.0.40	36.6842241287
w	10.0.0.40	38.9304530621
w	10.0.0.40	40.4565191269
ww	10.0.0.165	40.5305480957
a	10.0.0.165	41.6340689659
aa	10.0.0.40	41.7900791168
d	10.0.0.40	43.1182730198
w	10.0.0.165	43.506114006
w	10.0.0.40	44.6557209492
ww	10.0.0.165	44.8610329628
a	10.0.0.40	45.7629089355
a	10.0.0.165	46.293970108
w	10.0.0.165	47.5445151329
d	10.0.0.40	48.2532529831
w	10.0.0.165	48.9584889412
w	10.0.0.165	50.5303480625
w	10.0.0.165	51.7794749737
d	10.0.0.165	53.016078949
d	10.0.0.40	53.6291160583
w	10.0.0.165	55.3920300007
d	10.0.0.40	55.7344739437
d	10.0.0.40	57.0840210915
w	10.0.0.165	57.8650820255
w	10.0.0.40	58.609992981
wa	10.0.0.40	58.6665010452
a	10.0.0.165	59.1678421497
a	10.0.0.40	60.9163460732
a	10.0.0.165	61.1353509426
w	10.0.0.165	62.4456160069
wd	10.0.0.40	62.5097639561
a	10.0.0.165	63.3485620022
d	10.0.0.165	64.5561649799
a	10.0.0.40	64.8683040142
d	10.0.0.165	65.7504019737
a	10.0.0.40	66.1306869984
a	10.0.0.40	67.1473369598
a	10.0.0.40	68.5702440739
a	10.0.0.40	69.8418059349
w	10.0.0.165	70.0965139866
a	10.0.0.165	71.2403230667
aa	10.0.0.40	71.3912470341
w	10.0.0.40	72.5247590542
w	10.0.0.165	73.3883421421
d	10.0.0.40	73.8350450993
d	10.0.0.165	74.7756690979
s	10.0.0.40	75.069010973
w	10.0.0.165	75.9950909615
d	10.0.0.40	76.3537471294
s	10.0.0.40	78.0624630451
d	10.0.0.165	78.6576170921
d	10.0.0.165	79.0166900158
dd	10.0.0.40	79.0855641365
a	10.0.0.40	80.4779429436
a	10.0.0.165	81.2051949501
w	10.0.0.40	82.293637991
a	10.0.0.40	83.3572010994
a	10.0.0.165	84.0361680984
w	10.0.0.40	84.4165129662
w	10.0.0.165	84.793859005
w	10.0.0.165	85.6186020374
s	10.0.0.40	85.9375970364
d	10.0.0.40	87.05352211
a	10.0.0.165	87.2723090649
a	10.0.0.165	88.1502490044
ad	10.0.0.40	88.221446991
d	10.0.0.40	89.6356019974
a	10.0.0.165	90.067551136
s	10.0.0.40	90.9755921364
d	10.0.0.40	91.9591670036
da	10.0.0.165	92.1261341572
a	10.0.0.165	92.4755120277
d	10.0.0.40	94.2470500469
d	10.0.0.40	95.1670861244
d	10.0.0.40	96.2234830856
w	10.0.0.40	97.3166601658
w	10.0.0.40	98.5407731533
w	10.0.0.165	98.9567050934
a	10.0.0.165	99.9302611351
aa	10.0.0.40	100.056610107
a	10.0.0.165	101.52661705
w	10.0.0.40	101.975651026
a	10.0.0.165	102.32657814
w	10.0.0.40	103.047126055
w	10.0.0.40	104.605875015
w	10.0.0.40	106.011979103
ww	10.0.0.165	106.208348989
a	10.0.0.165	107.275356054
aa	10.0.0.40	107.34966898
a	10.0.0.165	107.73625493
w	10.0.0.165	109.041080952
a	10.0.0.165	109.869992018
a	10.0.0.165	110.662395954
w	10.0.0.40	112.256685019
s	10.0.0.165	112.521327019
d	10.0.0.165	113.370635986
d	10.0.0.40	113.674684048
ds	10.0.0.165	113.876601934
a	10.0.0.165	115.021260023
aw	10.0.0.40	115.107125998
w	10.0.0.165	116.363070011
wd	10.0.0.40	116.455805063
s	10.0.0.165	116.710747004
d	10.0.0.40	117.800971031
a	10.0.0.165	118.115319967
d	10.0.0.40	119.012366056
s	10.0.0.165	119.435379028
w	10.0.0.40	120.106865168
w	10.0.0.165	120.450372934
w	10.0.0.40	121.631690979
d	10.0.0.40	122.698205948
w	10.0.0.165	123.289992094
w	10.0.0.40	123.576574087
a	10.0.0.40	124.762668133
w	10.0.0.40	126.611128092
w	10.0.0.165	126.946835041
w	10.0.0.165	127.879968166
w	10.0.0.40	128.284311056
w	10.0.0.40	129.150051117
