w	10.0.0.40	9.01763105392
w	10.0.0.165	9.92759609222
w	10.0.0.165	10.7588350773
w	10.0.0.40	11.0480639935
ww	10.0.0.165	11.0759251118
w	10.0.0.165	11.4362361431
s	10.0.0.225	12.2624330521
sw	10.0.0.40	12.4226119518
w	10.0.0.119	12.7053511143
w	10.0.0.40	13.8641991615
s	10.0.0.225	14.0981049538
sw	10.0.0.165	14.2238280773
w	10.0.0.119	14.9877550602
ww	10.0.0.165	15.1773710251
ww	10.0.0.40	15.2557330132
w	10.0.0.165	15.7229959965
s	10.0.0.225	15.9786510468
w	10.0.0.40	16.4527699947
ww	10.0.0.165	16.6469199657
w	10.0.0.165	16.9407100677
s	10.0.0.225	17.2839679718
sw	10.0.0.165	17.3255391121
w	10.0.0.165	18.2227840424
ww	10.0.0.40	18.3896491528
w	10.0.0.165	18.6299600601
s	10.0.0.225	19.3208441734
sw	10.0.0.165	19.3613901138
w	10.0.0.40	19.6556050777
w	10.0.0.165	20.1517550945
w	10.0.0.119	20.4102859497
ww	10.0.0.165	20.5160000324
s	10.0.0.225	21.0390131474
sw	10.0.0.40	21.1882970333
w	10.0.0.40	22.289083004
ww	10.0.0.165	22.3920440674
w	10.0.0.165	23.3388769627
w	10.0.0.165	24.3620560169
ww	10.0.0.40	24.4920589924
w	10.0.0.40	25.3747110367
w	10.0.0.165	25.7954690456
d	10.0.0.225	26.2071220875
dw	10.0.0.119	26.3558320999
dwd	10.0.0.40	26.3884179592
d	10.0.0.225	26.6483421326
dd	10.0.0.165	26.6743359566
d	10.0.0.225	27.4206361771
d	10.0.0.225	27.8021631241
da	10.0.0.40	27.972741127
a	10.0.0.165	29.0720951557
a	10.0.0.40	29.3231320381
a	10.0.0.165	29.9041111469
aw	10.0.0.225	30.1011090279
a	10.0.0.119	30.3468439579
aa	10.0.0.165	30.4507231712
aaa	10.0.0.40	30.4509501457
aaaw	10.0.0.225	30.5274090767
d	10.0.0.40	31.9149870872
dd	10.0.0.165	32.080302
dw	10.0.0.119	32.2199470997
w	10.0.0.165	33.5129151344
w	10.0.0.165	34.6663770676
w	10.0.0.165	35.8009300232
w	10.0.0.165	36.2354791164
w	10.0.0.165	36.6402990818
