w	10.0.0.165	25.0600810051
w	10.0.0.165	25.8425221443
w	10.0.0.40	26.1520600319
w	10.0.0.165	26.7428641319
w	10.0.0.165	27.0827991962
w	10.0.0.40	27.7153720856
w	10.0.0.40	29.0928611755
ww	10.0.0.165	29.1150131226
d	10.0.0.40	29.6548371315
w	10.0.0.165	30.0811190605
w	10.0.0.40	30.6477751732
a	10.0.0.165	31.1067621708
a	10.0.0.40	32.0150740147
aw	10.0.0.40	32.1560111046
w	10.0.0.165	32.8286650181
w	10.0.0.165	33.1539311409
d	10.0.0.40	33.3898291588
dw	10.0.0.165	33.5336811543
w	10.0.0.40	33.8213970661
d	10.0.0.40	34.971186161
dd	10.0.0.165	34.9822950363
d	10.0.0.165	35.3688571453
w	10.0.0.165	36.8241460323
w	10.0.0.40	37.0502910614
w	10.0.0.165	37.266256094
w	10.0.0.40	38.0637021065
a	10.0.0.165	39.7414622307
a	10.0.0.165	40.6007292271
w	10.0.0.40	40.8862102032
wa	10.0.0.165	40.9889931679
w	10.0.0.40	41.451031208
w	10.0.0.165	41.8611252308
d	10.0.0.40	42.6451351643
w	10.0.0.40	42.913225174
w	10.0.0.40	44.0933451653
w	10.0.0.40	45.1051301956
ww	10.0.0.165	45.1438410282
w	10.0.0.165	46.0525901318
w	10.0.0.40	46.9884831905
ww	10.0.0.165	47.039645195
a	10.0.0.40	47.359044075
a	10.0.0.40	48.4798052311
aa	10.0.0.165	48.5738382339
a	10.0.0.165	48.9393892288
a	10.0.0.165	49.2679731846
w	10.0.0.40	49.9862351418
w	10.0.0.165	50.6248750687
d	10.0.0.40	51.1737570763
a	10.0.0.165	51.403455019
a	10.0.0.165	52.3135991096
w	10.0.0.40	52.7157320976
d	10.0.0.40	54.0551280975
a	10.0.0.165	54.9623441696
d	10.0.0.40	55.3732540607
a	10.0.0.165	56.1996412277
d	10.0.0.40	56.455529213
d	10.0.0.40	58.327409029
da	10.0.0.165	58.4938001633
a	10.0.0.165	58.849545002
d	10.0.0.165	60.5360641479
dd	10.0.0.40	60.6034111977
w	10.0.0.40	61.9677960873
w	10.0.0.165	62.8675150871
ww	10.0.0.40	63.0750570297
w	10.0.0.165	64.5291800499
w	10.0.0.40	65.1819911003
w	10.0.0.165	65.5740120411
w	10.0.0.40	66.2175791264
ww	10.0.0.165	66.3966710567
w	10.0.0.165	66.7605302334
d	10.0.0.165	67.2138340473
dw	10.0.0.40	67.2766091824
wd	10.0.0.40	67.5041952133
w	10.0.0.40	68.7051150799
w	10.0.0.165	69.1582322121
