w	10.0.0.40	31.5440421104
w	10.0.0.40	32.6759750843
w	10.0.0.40	33.734331131
w	10.0.0.40	34.7211351395
w	10.0.0.40	35.7961211205
w	10.0.0.40	37.6701099873
w	10.0.0.40	38.8373920918
a	10.0.0.40	40.1372320652
w	10.0.0.40	41.4140479565
w	10.0.0.40	42.5407459736
w	10.0.0.40	43.6392011642
w	10.0.0.40	44.9964020252
w	10.0.0.40	46.6815040112
d	10.0.0.40	48.3460650444
w	10.0.0.40	49.3717420101
w	10.0.0.40	50.6154949665
w	10.0.0.40	51.9394481182
a	10.0.0.40	52.9827389717
w	10.0.0.40	54.0444750786
w	10.0.0.40	55.200854063
w	10.0.0.40	56.1426770687
w	10.0.0.40	57.1972761154
w	10.0.0.40	58.1809740067
d	10.0.0.40	59.2067201138
w	10.0.0.40	60.35090518
w	10.0.0.40	61.9639041424
a	10.0.0.40	64.0559790134
w	10.0.0.40	65.910820961
a	10.0.0.40	66.8315150738
w	10.0.0.40	68.7324609756
w	10.0.0.40	70.8546299934
a	10.0.0.40	72.6923310757
w	10.0.0.40	74.2219600677
d	10.0.0.40	75.6532139778
w	10.0.0.40	76.8874490261
w	10.0.0.40	78.6540250778
a	10.0.0.40	79.9549150467
w	10.0.0.40	81.3066110611
w	10.0.0.40	82.7244989872
a	10.0.0.40	83.923593998
w	10.0.0.40	84.8783559799
d	10.0.0.40	86.3725750446
w	10.0.0.40	87.7078800201
w	10.0.0.40	88.9574930668
a	10.0.0.40	90.0532770157
w	10.0.0.40	91.3114299774
w	10.0.0.40	92.503111124
w	10.0.0.40	93.8143661022
d	10.0.0.40	95.103397131
