w	10.0.0.165	2.2418050766
a	10.0.0.225	2.98070406914
w	10.0.0.165	3.98368310928
w	10.0.0.225	4.30663514137
w	10.0.0.165	6.09956908226
ww	10.0.0.225	6.20087909698
w	10.0.0.165	6.5298640728
d	10.0.0.165	7.64572095871
dd	10.0.0.119	7.84489893913
w	10.0.0.225	8.66573905945
ww	10.0.0.165	8.83063411713
w	10.0.0.40	9.09471607208
ww	10.0.0.225	9.2123529911
a	10.0.0.40	9.62695908546
aw	10.0.0.165	9.71918606758
a	10.0.0.225	10.0428740978
w	10.0.0.40	10.933371067
wa	10.0.0.225	11.0711081028
w	10.0.0.165	11.4959909916
w	10.0.0.165	11.9041230679
a	10.0.0.225	12.3005771637
aw	10.0.0.165	12.3301911354
d	10.0.0.40	12.5810289383
da	10.0.0.225	12.6862609386
a	10.0.0.225	13.1160180569
ad	10.0.0.165	13.1598479748
w	10.0.0.119	13.3800871372
a	10.0.0.225	13.5251059532
d	10.0.0.40	14.0282859802
a	10.0.0.225	14.5618460178
w	10.0.0.165	14.9933040142
wd	10.0.0.225	14.9996681213
wdd	10.0.0.40	15.1423101425
w	10.0.0.165	15.4172799587
wa	10.0.0.225	15.4181170464
w	10.0.0.165	16.3817119598
wd	10.0.0.40	16.4170470238
wdd	10.0.0.225	16.4581730366
d	10.0.0.225	17.2926080227
d	10.0.0.165	17.4992880821
a	10.0.0.225	18.0395040512
d	10.0.0.165	18.3452420235
dw	10.0.0.40	18.3616449833
w	10.0.0.165	18.7025010586
a	10.0.0.225	18.9226551056
w	10.0.0.165	19.7066810131
w	10.0.0.40	20.0384790897
wa	10.0.0.225	20.0908229351
w	10.0.0.40	20.6213741302
d	10.0.0.225	21.0150330067
a	10.0.0.225	21.434030056
aw	10.0.0.165	21.5153679848
s	10.0.0.225	21.8924119473
sw	10.0.0.40	21.9450471401
d	10.0.0.40	22.8737680912
dw	10.0.0.165	22.8789451122
a	10.0.0.225	23.6688380241
w	10.0.0.40	24.0871770382
ww	10.0.0.165	24.0943341255
w	10.0.0.165	24.9156360626
d	10.0.0.225	25.1324269772
w	10.0.0.165	25.8407709599
s	10.0.0.225	26.7733631134
d	10.0.0.40	27.1501250267
w	10.0.0.40	27.5623779297
wd	10.0.0.165	27.5901031494
a	10.0.0.225	27.8991320133
w	10.0.0.40	28.3642280102
w	10.0.0.40	29.4382259846
wdw	10.0.0.225	29.4811079502
wdw	10.0.0.165	29.4819040298
w	10.0.0.40	29.9196410179
w	10.0.0.40	31.0242040157
w	10.0.0.165	31.3209049702
a	10.0.0.225	32.3533861637
a	10.0.0.165	32.9186041355
a	10.0.0.40	33.1241381168
s	10.0.0.119	34.0429270267
w	10.0.0.40	34.4649679661
s	10.0.0.119	34.7409889698
sd	10.0.0.40	34.7802150249
w	10.0.0.165	35.5535171032
d	10.0.0.40	35.9556319714
a	10.0.0.119	36.5686359406
ad	10.0.0.165	36.5742869377
a	10.0.0.119	36.8665809631
w	10.0.0.40	36.9870100021
w	10.0.0.40	37.594438076
s	10.0.0.165	38.058989048
d	10.0.0.165	38.4214789867
d	10.0.0.40	38.7278170586
dd	10.0.0.165	38.7939450741
ddd	10.0.0.225	38.8183619976
d	10.0.0.225	40.0161130428
w	10.0.0.40	40.6919219494
a	10.0.0.40	40.9582469463
ad	10.0.0.225	40.9829189777
d	10.0.0.225	41.8850450516
d	10.0.0.225	42.885447979
da	10.0.0.165	42.9676001072
daw	10.0.0.40	42.9756569862
w	10.0.0.225	44.022974968
a	10.0.0.165	44.4660670757
aa	10.0.0.40	44.4882690907
a	10.0.0.165	44.9646251202
a	10.0.0.40	45.4822809696
w	10.0.0.165	45.9052319527
ww	10.0.0.40	46.1058471203
w	10.0.0.165	47.4357521534
d	10.0.0.225	47.7874970436
dw	10.0.0.165	47.7929649353
dww	10.0.0.40	47.8705990314
w	10.0.0.165	48.1624469757
d	10.0.0.225	48.206346035
w	10.0.0.165	48.4841549397
w	10.0.0.119	48.823153019
a	10.0.0.165	50.1996901035
aw	10.0.0.40	50.2744109631
a	10.0.0.119	50.6893820763
ad	10.0.0.225	50.7390789986
a	10.0.0.119	51.2366430759
aw	10.0.0.40	51.4229109287
d	10.0.0.225	51.7941851616
dw	10.0.0.165	51.9257171154
d	10.0.0.225	52.235806942
w	10.0.0.40	52.4773831367
wd	10.0.0.225	52.6771199703
dw	10.0.0.40	52.7879509926
d	10.0.0.225	53.1188111305
a	10.0.0.165	53.5842180252
a	10.0.0.40	53.9139990807
ad	10.0.0.225	54.092031002
da	10.0.0.40	54.1430790424
d	10.0.0.225	54.5393500328
d	10.0.0.225	54.9456379414
a	10.0.0.40	55.1504650116
aa	10.0.0.40	55.3056769371
d	10.0.0.225	55.4277920723
a	10.0.0.165	56.2125959396
ad	10.0.0.225	56.3983399868
d	10.0.0.225	57.4366390705
da	10.0.0.165	57.567784071
a	10.0.0.165	57.964744091
aa	10.0.0.40	58.835793972
aa	10.0.0.165	58.8360011578
aaw	10.0.0.225	58.9367439747
wa	10.0.0.40	59.0828139782
aa	10.0.0.165	59.1937820911
w	10.0.0.165	60.5564990044
w	10.0.0.225	61.1859741211
aw	10.0.0.165	61.6263711452
aw	10.0.0.40	61.6267211437
d	10.0.0.225	62.4784040451
dw	10.0.0.40	62.5931861401
w	10.0.0.40	64.113489151
a	10.0.0.165	64.4087491035
a	10.0.0.40	65.1649639606
d	10.0.0.225	65.4291059971
a	10.0.0.40	66.1136610508
aa	10.0.0.165	66.1734361649
d	10.0.0.225	66.5042290688
s	10.0.0.40	67.4766390324
sa	10.0.0.165	67.5792241096
s	10.0.0.165	68.2887971401
s	10.0.0.40	68.8053209782
a	10.0.0.165	69.6446089745
aa	10.0.0.40	69.8168611526
s	10.0.0.225	70.2350380421
ss	10.0.0.119	70.4204280376
s	10.0.0.225	70.8351900578
w	10.0.0.40	71.8132140636
ww	10.0.0.165	71.9041969776
w	10.0.0.165	72.2879769802
w	10.0.0.40	73.0273160934
d	10.0.0.165	74.0435209274
dw	10.0.0.40	74.0494680405
d	10.0.0.40	74.2904491425
w	10.0.0.40	75.2720410824
w	10.0.0.225	75.5461330414
w	10.0.0.40	76.5221941471
a	10.0.0.225	77.0711541176
w	10.0.0.40	77.4717831612
w	10.0.0.165	77.7157781124
w	10.0.0.40	78.6121151447
w	10.0.0.165	78.9673149586
w	10.0.0.40	79.6098670959
w	10.0.0.119	79.8490200043
d	10.0.0.165	80.212387085
w	10.0.0.40	80.4926650524
ww	10.0.0.40	80.6405389309
w	10.0.0.40	81.4884221554
a	10.0.0.165	82.1515960693
