w	10.0.0.165	21.7055549622
w	10.0.0.165	22.5446839333
w	10.0.0.165	25.0178749561
w	10.0.0.165	25.9837858677
wa	10.0.0.40	26.1590199471
aw	10.0.0.165	26.348033905
d	10.0.0.40	27.299571991
w	10.0.0.40	28.5532329082
wa	10.0.0.165	28.6259858608
w	10.0.0.165	30.4762079716
a	10.0.0.40	31.00045681
w	10.0.0.40	32.2758579254
w	10.0.0.165	33.7968838215
ww	10.0.0.40	33.7973937988
w	10.0.0.165	35.0978248119
ww	10.0.0.40	35.1020698547
w	10.0.0.40	36.3194708824
w	10.0.0.40	37.4320178032
w	10.0.0.165	38.2907068729
w	10.0.0.40	38.9081428051
a	10.0.0.40	39.7799918652
a	10.0.0.40	41.1711549759
w	10.0.0.40	42.2325899601
d	10.0.0.165	42.5254268646
w	10.0.0.40	43.3339288235
a	10.0.0.40	44.4172728062
a	10.0.0.165	45.1619038582
w	10.0.0.40	45.4287819862
d	10.0.0.165	46.0818858147
w	10.0.0.40	46.6240839958
s	10.0.0.165	46.9505198002
s	10.0.0.165	47.8756809235
w	10.0.0.40	48.4190719128
w	10.0.0.40	49.2650098801
a	10.0.0.165	49.5342898369
w	10.0.0.40	50.8931307793
d	10.0.0.40	52.0429677963
w	10.0.0.40	53.0719089508
a	10.0.0.165	53.9267959595
aw	10.0.0.40	54.0880839825
a	10.0.0.165	54.5310227871
d	10.0.0.40	55.2187798023
dw	10.0.0.165	55.3608739376
d	10.0.0.40	56.2994048595
w	10.0.0.165	56.5775969028
w	10.0.0.40	57.7024657726
d	10.0.0.40	58.7379977703
w	10.0.0.40	59.7599937916
w	10.0.0.40	60.8073959351
w	10.0.0.165	61.7547838688
ww	10.0.0.40	61.9301428795
w	10.0.0.40	62.930727005
w	10.0.0.165	63.2801787853
w	10.0.0.40	64.0941708088
w	10.0.0.165	64.5915908813
w	10.0.0.40	65.1462109089
a	10.0.0.40	65.5302569866
w	10.0.0.40	66.6508698463
w	10.0.0.40	67.7196788788
w	10.0.0.40	68.9498558044
ww	10.0.0.165	69.0165369511
w	10.0.0.40	70.3686389923
ww	10.0.0.165	70.4755048752
d	10.0.0.40	71.8678188324
s	10.0.0.165	72.2941339016
d	10.0.0.40	73.6870808601
s	10.0.0.165	74.2506878376
w	10.0.0.40	74.8564379215
w	10.0.0.40	76.0327138901
w	10.0.0.40	78.3272969723
a	10.0.0.40	79.6047458649
aw	10.0.0.165	79.7212219238
w	10.0.0.40	80.0126137733
d	10.0.0.40	80.9649908543
d	10.0.0.165	81.174353838
w	10.0.0.165	82.240434885
a	10.0.0.40	82.7563099861
a	10.0.0.40	83.5797498226
d	10.0.0.165	84.3319158554
a	10.0.0.40	84.6805989742
a	10.0.0.40	85.8061389923
aw	10.0.0.40	85.9726088047
w	10.0.0.40	87.2270059586
wd	10.0.0.165	87.3828859329
w	10.0.0.40	88.4966378212
d	10.0.0.165	88.8052868843
d	10.0.0.40	89.4066069126
w	10.0.0.165	91.1135149002
w	10.0.0.40	91.3435139656
a	10.0.0.165	92.5492498875
a	10.0.0.40	93.0825948715
