w	10.0.0.165	10.593528986
w	10.0.0.40	11.1645851135
w	10.0.0.165	11.4479241371
w	10.0.0.40	12.6979911327
w	10.0.0.165	13.3944280148
w	10.0.0.165	13.7847762108
ww	10.0.0.40	13.9562730789
w	10.0.0.165	14.216242075
w	10.0.0.40	15.5154690742
w	10.0.0.165	16.4800970554
w	10.0.0.40	16.8628430367
w	10.0.0.40	18.0237281322
w	10.0.0.40	19.296831131
w	10.0.0.165	20.3348801136
ww	10.0.0.40	20.4206981659
w	10.0.0.165	20.7037131786
w	10.0.0.165	21.4553689957
w	10.0.0.40	21.6881091595
ww	10.0.0.165	21.8681499958
w	10.0.0.40	22.1812360287
w	10.0.0.40	23.401856184
a	10.0.0.165	23.902834177
a	10.0.0.40	24.5240700245
w	10.0.0.40	24.8124141693
d	10.0.0.40	25.9090800285
dd	10.0.0.165	25.9641170502
d	10.0.0.165	27.0363202095
dd	10.0.0.40	27.2256522179
w	10.0.0.40	28.1987202168
a	10.0.0.40	28.5158891678
aa	10.0.0.165	28.6452100277
w	10.0.0.165	29.6435000896
ww	10.0.0.40	29.6535520554
w	10.0.0.165	30.1142430305
w	10.0.0.40	30.8721270561
ww	10.0.0.40	30.9125351906
wa	10.0.0.165	31.0859341621
w	10.0.0.165	32.1834762096
ww	10.0.0.40	32.2205250263
wwd	10.0.0.40	32.3984441757
a	10.0.0.165	33.6192171574
aw	10.0.0.40	33.686809063
